id	text
867697919184560129	reform previd audit tal cobr empr dev val rep ins a 
867697808673046528	reform previd dev cobr grand dev trabalh sempr pag exist descont obrigatori 
867697707850371073	ricard saud jb explic e verd reform previd tem cont assist ai 
867697608155963392	jbf dev previd 2 bilha prim gov cobr cont popul c reform cobr 1 empr ver 
867697493760495616	ricard saud jb explic e verd reform previd tem cont assist ai 
867697470557622272	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867697465461399552	ricard saud jb explic e verd reform previd tem cont assist ai 
867697433450622976	garant car mao dilacer naquel demonstr burr avanc reflet ser contr reform previd 
867697078822199296	equip econom tent blind reform previd cris 
867697046513471488	ricard saud jb explic e verd reform previd tem cont assist ai 
867696948316385281	contr reform previd agor rez ela lulanacade 
867696795887046656	ricard saud jb explic e verd reform previd tem cont assist ai 
867696716434296833	ricard saud jb explic e verd reform previd tem cont assist ai 
867696688915517440	ricard saud jb explic e verd reform previd tem cont assist ai 
867696563652628480	ricard saud jb explic e verd reform previd tem cont assist ai 
867696545038258176	tce pb reun especi faz debat abert public sobr reform previd 
867696532631453696	tce pb reun especi faz debat abert public sobr reform previd 
867696470870413312	ricard saud jb explic e verd reform previd tem cont assist ai 
867696355711614976	tce pb reun especi faz debat abert public sobr reform previd 
867696324635918337	ricard saud jb explic e verd reform previd tem cont assist ai 
867696149930627073	ricard saud jb explic e verd reform previd tem cont assist ai 
867695549356679169	ricard saud jb explic e verd reform previd tem cont assist ai 
867695363246968832	ricard saud jb explic e verd reform previd tem cont assist ai 
867695296859516928	ricard saud jb explic e verd reform previd tem cont assist ai 
867695278324928513	ricard saud jb explic e verd reform previd tem cont assist ai 
867695176013291521	ricard saud jb explic e verd reform previd tem cont assist ai 
867695159454162946	ricard saud jb explic e verd reform previd tem cont assist ai 
867695124976979969	ricard saud jb explic e verd reform previd tem cont assist ai 
867694959301996546	ricard saud jb explic e verd reform previd tem cont assist ai 
867694654900371456	ricard saud jb explic e verd reform previd tem cont assist ai 
867694471709962240	ricard saud jb explic e verd reform previd tem cont assist ai 
867694208995536897	ricard saud jb explic e verd reform previd tem cont assist ai 
867694166339452928	ricard saud jb explic e verd reform previd tem cont assist ai 
867694106654494720	ricard saud jb explic e verd reform previd tem cont assist ai 
867694059078471680	ricard saud jb explic e verd reform previd tem cont assist ai 
867693964996083712	ricard saud jb explic e verd reform previd tem cont assist ai 
867693864601231360	ricard saud jb explic e verd reform previd tem cont assist ai 
867693842698469376	ricard saud jb explic e verd reform previd tem cont assist ai 
867693806329753601	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867693803188232192	tem enfrent reform previd lul dilm nunc corag lulanacade 
867693787736363008	ricard saud jb explic e verd reform previd tem cont assist ai 
867693748192501760	ricard saud jb explic e verd reform previd tem cont assist ai 
867693704399781888	ricard saud jb explic e verd reform previd tem cont assist ai 
867693664860024832	ricard saud jb explic e verd reform previd tem cont assist ai 
867693548535259136	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867693385821417472	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867693374148681728	ricard saud jb explic e verd reform previd tem cont assist ai 
867693281815257088	ricard saud jb explic e verd reform previd tem cont assist ai 
867693096355627009	ricard saud jb explic e verd reform previd tem cont assist ai 
867693049408892928	ricard saud jb explic e verd reform previd tem cont assist ai 
867693000314556416	ricard saud jb explic e verd reform previd tem cont assist ai 
867692892118290432	ricard saud jb explic e verd reform previd tem cont assist ai 
867692874120519681	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867692772635160576	ricard saud jb explic e verd reform previd tem cont assist ai 
867692765483864064	ricard saud jb explic e verd reform previd tem cont assist ai 
867692728905289728	tem conf polici ora dp cachorr reform previd volt atras ced ker 
867692669740474368	ricard saud jb explic e verd reform previd tem cont assist ai 
867692652950675456	ricard saud jb explic e verd reform previd tem cont assist ai 
867692501888638976	reform public rapaz fal reform previd contr 
867692473035960320	ricard saud jb explic e verd reform previd tem cont assist ai 
867692435987730432	ricard saud jb explic e verd reform previd tem cont assist ai 
867692322724728835	ricard saud jb explic e verd reform previd tem cont assist ai 
867692215820308480	ricard saud jb explic e verd reform previd tem cont assist ai 
867692143242031104	ricard saud jb explic e verd reform previd tem cont assist ai 
867692092830646273	ricard saud jb explic e verd reform previd tem cont assist ai 
867692055560171522	ricard saud jb explic e verd reform previd tem cont assist ai 
867691771714826242	ricard saud jb explic e verd reform previd tem cont assist ai 
867691674759294976	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867691622137556993	ricard saud jb explic e verd reform previd tem cont assist ai 
867691580886585344	ricard saud jb explic e verd reform previd tem cont assist ai 
867691468298702850	ricard saud jb explic e verd reform previd tem cont assist ai 
867691345778966528	ricard saud jb explic e verd reform previd tem cont assist ai 
867691290980384768	ricard saud jb explic e verd reform previd tem cont assist ai 
867691269371383809	ricard saud jb explic e verd reform previd tem cont assist ai 
867691229064171520	ricard saud jb explic e verd reform previd tem cont assist ai 
867691194113040384	ricard saud jb explic e verd reform previd tem cont assist ai 
867691142565023744	ricard saud jb explic e verd reform previd tem cont assist ai 
867691079449161728	ricard saud jb explic e verd reform previd tem cont assist ai 
867690976998981632	acord ced vou trabalh mai boa vontad entr onibu chei ouv car fal reform previd e boa  
867690904550821888	ricard saud jb explic e verd reform previd tem cont assist ai 
867690820476039168	ricard saud jb explic e verd reform previd tem cont assist ai 
867690686203785217	ricard saud jb explic e verd reform previd tem cont assist ai 
867690559640567808	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867690531102568449	ricard saud jb explic e verd reform previd tem cont assist ai 
867690530582532098	ricard saud jb explic e verd reform previd tem cont assist ai 
867690505571905536	ricard saud jb explic e verd reform previd tem cont assist ai 
867690502640074752	ricard saud jb explic e verd reform previd tem cont assist ai 
867690443194191872	ricard saud jb explic e verd reform previd tem cont assist ai 
867690359861673986	ricard saud jb explic e verd reform previd tem cont assist ai 
867690345529839616	@folh vam fal seri mudanc congress brasil reform previd 
867690281948372992	ricard saud jb explic e verd reform previd tem cont assist ai 
867690266970529792	ricard saud jb explic e verd reform previd tem cont assist ai 
867690226059276288	ricard saud jb explic e verd reform previd tem cont assist ai 
867690225165881345	ricard saud jb explic e verd reform previd tem cont assist ai 
867690200343957504	ricard saud jb explic e verd reform previd tem cont assist ai 
867690195600240642	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867690169364881408	ricard saud jb explic e verd reform previd tem cont assist ai 
867690163702517764	ricard saud jb explic e verd reform previd tem cont assist ai 
867690148561072128	ricard saud jb explic e verd reform previd tem cont assist ai 
867690107217866753	pauloteixeira13 ricard saud jb explic e verd reform previd tem cont htt 
867690088897105920	ricard saud jb explic e verd reform previd tem cont assist ai 
867690075152318466	ricard saud jb explic e verd reform previd tem cont assist ai 
867690061437046784	ricard saud jb explic e verd reform previd tem cont assist ai 
867689980105154561	ricard saud jb explic e verd reform previd tem cont assist ai 
867689926208491524	mulh mai prejudic reform previd port vermelh 
867689922001600513	ricard saud jb explic e verd reform previd tem cont assist ai 
867689868511424512	ricard saud jb explic e verd reform previd tem cont assist ai 
867689838673309696	ricard saud jb explic e verd reform previd tem cont assist ai 
867689618514333696	ricard saud jb explic e verd reform previd tem cont assist ai 
867689566555312132	assim pm saiu reform previdenc 
867689419758870528	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867689349537816577	pauloteixeira13 ricard saud jb explic e verd reform previd tem cont 
867689192226263040	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867689075230203904	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867688929176297472	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867688770321211393	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867688542948012032	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867688452896305152	ricard saud jb explic e verd reform previd tem cont assist ai 
867688410558889985	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867688195105972224	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867688167134113792	ricard saud jb explic e verd reform previd tem cont assist ai 
867688075534708738	ricard saud jb explic e verd reform previd tem cont assist ai 
867688071365623808	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867687260157857792	ricard saud jb explic e verd reform previd tem cont assist ai 
867686476254990336	ricard saud jb explic e verd reform previd tem cont assist ai 
867686079255777280	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867685248544505856	ricard saud jb explic e verd reform previd tem cont assist ai 
867685009670512640	ricard saud jb explic e verd reform previd tem cont assist ai 
867684982625628160	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867684687237480448	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867684485487362048	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867684393120407553	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867684164782391296	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad b 
867683314819321856	1 lul usou forc brut espanc trabalh lut contr reform previdenc pancad bomb mens etc 
867682759636070401	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867680886535356417	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867678789110726656	imag manifest democra tent imped sen vidr vot favor reform previd 
867678040511455232	rela afirm reform previd previs ser vot 
867676735340412928	vand e fzr conspir vand e pec241 vand e reform trabalh vand e reform previd 
867675208672530432	rela afirm reform previd previs ser vot 
867674364803772420	ricard saud jb explic e verd reform previd tem cont assist ai 
867674268494168064	ricard saud jb explic e verd reform previd tem cont assist ai 
867673816218169344	bom dia e cap hoj lei mater aqu 
867673493286129664	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867673389422575616	ricard saud jb explic e verd reform previd tem cont assist ai 
867667219580411904	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867666826393788418	repet hoj aproveit aprov reform previd 
867666449023868928	ricard saud jb explic e verd reform previd tem cont assist ai 
867666301510176769	socorr rodrig mai tent pass reform agor demarc reform previd acud 
867666298729373700	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867664280040165377	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867660643113070592	ricard saud jb explic e verd reform previd tem cont assist ai 
867658468160917505	tem qu perd for privilegi govern e verdad reform previd 
867656688471609344	@esuplicy preocup gent aument gasolin reform previd e deix qq dem 
867655616298442752	apmp particip audi public sobr reform previd 22 mai cam municip port alegr 
867654101026439168	espert habilid precis preocup reform previd mas aparent 
867650389323255809	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867649155879112704	ricard saud jb explic e verd reform previd tem cont assist ai 
867648695923339264	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867648019000426496	quebr geral brasil ant reform previd ter e reform minist brasil 
867643511901999105	ricard saud jb explic e verd reform previd tem cont assist ai 
867641556894961664	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867629600129658880	ricard saud jb explic e verd reform previd tem cont assist ai 
867624212554559488	estrateg govern aprov reform previd compr deput r 2 bilha 
867623008067825664	ricard saud jb explic e verd reform previd tem cont assist ai 
867620845442740224	reform previd atend inter financi golp diretaspordireit 
867619892035559424	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867617085890887680	brasil quebr pag no reform previd caralh 
867614051643338753	fenapef lut contr reform previd contr corrupc cen polit brasil aposentadoriapolic htt 
867613628630958080	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867612699282341889	quebr geral brasil ant reform previd ter e reform minist brasil 
867612188340613120	pm consegu mamat reform previd agor pod sent pobr direit 
867611963630780416	ajud igrej engan op convenc pov segu perfeit tal aca lavajat 
867611733170454528	ta judici mat roub fez diab aposent encost salari integr quer reform trabalh 
867611043295571968	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867610620321038337	lulanacade ach acab impost sindic import reform previd sec font q 
867610586112299008	e contr favor reform previd 
867610412501565440	
867610295581237248	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867607670454353920	lulanacade ach acab impost sindic import reform previd sec font q 
867606999751589888	lulanacade ach acab impost sindic import reform previd sec font tiraniz 
867605687421063168	opos aprov tal med conseg aprov reform previd 
867604436520243200	quebr geral brasil ant reform previd ter e reform minist brasil 
867604144034656256	vand dinh pouc mes 2 bilha glob ali mesm defend as 
867603930682978305	reform previd garant 50 ano corrupc salari acim tet 
867603567095500800	97 vot contr reform trabalh sit sen 97 vot contr reform previd sit pmdb 
867602353071022081	reform previd garant 50 ano corrupc salari acim tet 
867601476453060609	@esuplicy preocup gent aument gasolin reform previd e deix qq dem 
867601062223630336	@viv nav preocup gent aument gasolin reform previd e deix 
867600672010760196	reform previd garant 50 ano corrupc salari acim tet 
867599078712123392	e logic simpl tao obvi merc financ otim reform previd outr ent brasil 
867596275432161281	e sempr bom lembr marun comand reform previd mai defen tem lev marmel cunh 
867595225073582080	@bonfim brasil cheg 2019 reform previd prox presid precis 
867595179527688193	meirell admit hav atras seman reform previd 
867595078394671107	reform previd e inescap diz sergi werlang 
867592202821795840	suspend reform previd comec presidi vam precis hahahaha 
867592147838443521	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867591228015206400	reform previd e acab privilegi aposent ced ganh muit lulanacade 
867590597250617346	e contr favor reform previd 
867590464135995393	e mesm agor falt fal que cois boa reform previd repit pobr defend ric da pen 
867590316509065216	vam aprove p vot log reform previd opos plen cam aprov seil mp 
867589758377177088	o pm atir manifest c arm fog brasil contr reform trabalh previd 
867585450818641920	@frentebrasilpop pmerj nao brasil uma cois cert ess ai protest contr 
867583322637185025	ricard saud jb explic e verd reform previd tem cont assist ai 
867582936606027777	@paulox36 p conhec grand maior pov rejeit tem qu diret rejeit reform previd 
867582722566500352	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867581972788465664	hoj sen kat abr denunci div bilionar don jb previd na 
867581872544649216	imag manifest democra tent imped sen vidr vot favor reform previd 
867580874992357376	faz pag ue ai imperi us gran faz propagand reform previd imper 
867580340587704320	event said michel tem prox presid apoi atual bas polit 
867579635743240192	sald reform previd bomb contr cl trabalh protest contr 
867579519137439744	matema diz ajud br e reform previd econom diz e reform trabalh m 
867578755396534272	p conhec grand maior pov rejeit tem qu diret rejeit reform prev 
867578596717625345	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867578447819886592	sair bem mais bem barat reform previd trabalh 
867578237752422400	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867576942979145728	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867576291117203457	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867575522095763456	ricard saud jb explic e verd reform previd tem cont assist ai 
867574975133351936	gde maior e favor reform previd decent cad 10 ano revis q cort privilegi e serv public 
867574545842135040	previdenci cf 1934 tripl custei previd soc medi recurs pod public trabalh 
867574522165305345	fenapef convoc polic feder ato contr corrupc reform previd 
867574460731322368	li bast sobr reform previd resum resum contr e basic govern dand 
867574400551456768	fenapef lut contr reform previd contr corrupc cen polit brasil aposentadoriapolic htt 
867574378682306560	badern e reform trabalh badern e reform previd badern e govern pag salari profes 
867574228052213765	previdenci marc inic mund previd soc lei segur soc alemanh ott von bismarck 
867574130765418496	ricard saud jb explic e verd reform previd tem cont assist ai 
867573956928307200	ricard saud jb explic e verd reform previd tem cont assist ai 
867573849952575488	presid fenapef particip debat contr reform previd corrupc 
867573829639569408	fenapef convoc polic feder ato contr corrupc reform previd 
867573800778510337	fenapef lut contr reform previd contr corrupc cen polit brasil aposentadoriapolic htt 
867573784538173440	pec 287 2016 reform previd aposentadoriapolic 
867573598835412992	previdenci ins e autarqu feder vincul minist previd soc frut fusa lap e 
867573469990588416	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867573459680989185	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867573272862498817	ach tem assist pobremas aprend c mc kevin p inspir reform previd 
867573122471514113	imag manifest democra tent imped sen vidr vot favor reform previd 
867572761711050752	@laurahorap trabalh e mat pesso lut futur pais acompanh no 
867572360408334339	public ouv deput feder sobr pens impeachment ele reform previd 
867571782815010817	previdenci marc inic mund previd soc lei segur soc alemanh ott von bismarck 
867571087747534848	previdenci brasil previd soc nasc surg lei eloy chav 24 jan de1923 
867571051580059648	previdenci cf 1934 tripl custei previd soc medi recurs pod public trabalh 
867570816036229120	public ouv deput feder sobr pens impeachment ele reform previd 
867570788676907008	gooolll caralh reform previdenc aprov ze nao sai nunc 
867570742480830464	gooolll caralh reform previdenc aprov ze nao sai nunc 
867570742443077633	gooolll caralh reform previdenc aprov ze nao sai nunc 
867570705810018304	gooolll caralh reform previdenc aprov ze nao sai nunc 
867570661077770240	gooolll caralh reform previdenc aprov ze nao sai nunc 
867570653507051521	import moment final reform previd ger brasil economic saud av 
867570593524273155	gooolll caralh reform previdenc aprov ze nao sai nunc 
867570214053064705	dei contribu agor e corr consegu aposent ant reform previd 
867569906748936192	fe pai reform previd n sai tem cai 
867569647058653184	reform previd e aprov comiss text ira plen 
867569373984288768	ricard saud jb explic e verd reform previd tem cont assist ai 
867568706624376832	public ouv deput feder sobr pens impeachment ele reform previd 
867568514852409345	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867568372946542592	deu trabalh rural fal reform previd boa deu tem market 
867567936764092416	deput pens sobr impeachment tem ele diret reform previd 
867567921631035392	inve protest reform previd aposent invalid gen 
867567916786626561	polit dentr reform previd 
867567321954516992	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867567155973414912	propagand da reform da previd spotify mort horr 
867566965438787584	qu e contr reform previd da e favor curt abstenc olh 
867566494049292288	propagand reform previd spotify dao respir ne 
867566406795227138	imag manifest democra tent imped sen vidr vot favor reform previd 
867566116977168385	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867565916996894724	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867564888641634304	deput pens sobr impeachment tem ele diret reform previd 
867564220497494016	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867564181230411777	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867564174595039232	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867564067589947392	fic reform previd 
867563685497233412	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867563385851981824	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd d 
867563277634727936	vandal brasil heim aprov reform trabalh ensin medi aprov reform previd dand golp pais 
867563095446736896	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867559726640398336	ricard saud jb explic e verd reform previd tem cont assist ai 
867559680750604288	ai comec resmung vand tir direit trabalh vand reform previd 
867559089139847169	vand e fzr conspir vand e pec241 vand e reform trabalh vand e reform previd 
867558994990247936	previdenci ins e autarqu feder vincul minist previd soc frut fusa lap inp 
867558529288286208	cant ide carp di luci reform previd ach just part 1 
867557213002506240	rela jb explic verd reform previd tem 
867557120903970816	vam aprove vot log reform previd brinc deput hduwkwosjhwiwhahsgz 
867556879647604736	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867556563359322112	golp milit trabalh ano trabalh reform previd aposent ano pag cox bri 
867556421793185792	ricard saud jb explic e verd reform previd tem cont assist ai 
867556391074095106	ricard saud jb explic e verd reform previd tem cont assist ai 
867556273524416512	@georgmarqu pergunt sobr reform trabalh fal reform previd v 
867556212933525507	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867555746136956928	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867555605300604929	ricard saud jb explic e verd reform previd tem cont assist ai 
867555600544169985	dialog cam deput cheg aprimor reform previd tod concord urgent 
867555561637916672	ricard saud jb explic e verd reform previd tem cont assist ai 
867554957146431488	atual moment reform previd e prior max brasil nunc volt cresc continu recess 
867554892466053121	@georgmarqu leu nenhum mater sobr reform trabalh da previd 
867554219875631104	gost vide 
867554121892724737	disturbi ord e reform previd soc trabalh 
867553975473778688	pre cam rodrig mai marc p junh discuss sobr propost reform previd 
867553486480822273	gent diz jair bolsonar favor reform previd sab nao bolsonar mand naquel porr 
867553229483241473	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867553188370632707	propagand reform previd wif gratil metr 
867552953347035136	ricard saud jb explic e verd reform previd tem cont assist ai 
867552685347745792	imag manifest democra tent imped sen vidr vot favor reform previd 
867552561506787329	ricard saud jb explic e verd reform previd tem cont assist ai 
867552201761316865	assim pm saiu reform previdenc 
867551835313328128	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867551464876646400	propagand govern spotify diz e necessar reform previd vergonh 
867551434983841792	reform previd pod ser feit audit abert mesm explic pq 
867551395133698048	ser assim 100 mil pesso ocup brasil hj contr reform trabalh previd 
867550927393353729	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867550868194951168	ser assim 100 mil pesso ocup brasil hj contr reform trabalh previd 
867550579131809793	vand e reform trabalh previd foratem diretasj 
867550450018643972	100 mil pesso ocup brasil hoj contr reform trabalh previd 
867549614647463936	reform previd catastrof redig ral dinh govern banc principalmen 
867549602706329601	deput pens sobr impeachment tem ele diret reform previd 
867549571588739073	cris brasil sid ampl superdimension govern tem fim consegu aprov reform previd 
867549463165972480	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867549230264713216	saiu quas 200 deput respond sobr impeachment tem ele reform previd 
867548784196280320	ricard saud jb explic e verd reform previd tem cont assist ai 
867548534882668545	deput pens sobr impeachment tem ele diret reform previd 
867548413340127232	reform previd agoniz aposent coit 
867548336517251072	pessoal aqu cas reclam reform previd reclam manifest ce quer vid am 
867548041582194688	deput pens sobr impeachment tem ele diret reform previd 
867547264738308096	@woodstock 59 psdb cocain jb e meirell desesper reform previd diretasj diretaspordireit 
867546505363820545	ricard saud jb explic e verd reform previd tem cont assist ai 
867546318482403329	ricard saud jb explic e verd reform previd tem cont assist ai 
867545845889159169	deput pens sobr impeachment tem ele diret reform previd 
867545457710518272	deput pens sobr impeachment tem ele diret reform previd 
867545203233759232	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867545185282129920	sbt pass uma propagand respeit reform previd temp dess 
867544758578753537	@williancorre pergunt e import reform polit reform da 
867544694762463232	ricard saud jb explic e verd reform previd tem cont assist ai 
867544551573123072	ricard saud jb explic e verd reform previd tem cont assist ai 
867544090866569216	reform previd nenhum direit menos foratem timbet betaajudabet betaseguebet 
867543929679425536	assim pm saiu reform previdenc 
867543826868654080	ricard saud jb explic e verd reform previd tem cont assist ai 
867543628620627970	quebr vidr e vand vand e reform exclu contr reform previd trabalh mais 
867543497292886016	reform previd e quest est govern diz secret previd 
867543419408842752	convenc reform previd e quest est govern ent troqu o 
867542892725903360	@woodstock 59 psdb cocain jb e meirell desesper reform previd diretasj diretaspordireit 
867542731912040448	jornaldacult reform previd e pag 35 ano contribu subsidi pag 15 
867542501154050048	vand e retir direit trabalh vand e reform previd manifest e ato emblema 
867542082101141504	reform previd tem foratem 
867542004229689347	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867541971568648193	reform previd e vergonh pun pobr vantag absurd banc outr 
867541910503739394	ricard saud jb explic e verd reform previd tem cont assist ai 
867541725258100736	mai inimig reform previd total contr apo reform p 
867541682644037632	cobr td dev previd c pass dev provid hav necess reform 
867541323737423872	ricard saud jb explic e verd reform previd tem cont assist ai 
867541103335157760	@tvcult reform previd e falac 
867541004429209600	sald reform previd bomb contr cl trabalh protest contr 
867540863118962688	socorr rodrig mai tent pass reform agor demarc reform previd acud 
867540672257163264	ricard saud jb explic e verd reform previd tem cont assist ai 
867540660479565826	autoriz empreg e sucess nov reform previd 
867540527637557248	ricard saud jb explic e verd reform previd tem cont assist ai 
867540482301333504	ricard saud jb explic e verd reform previd tem cont assist ai 
867540358804246528	ricard saud jb explic e verd reform previd tem cont assist ai 
867540332258484226	ricard saud jb explic e verd reform previd tem cont assist ai 
867540268085628931	ricard saud jb explic e verd reform previd tem cont assist ai 
867540257117491200	ricard saud jb explic e verd reform previd tem cont assist ai 
867540250935033856	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867540173407563776	pens escrev red sobr reform previd 
867540120655863808	e exempl trabalh po reform previd kkkkkk 
867540091056607233	apos reform trabalh mai diz trabalh vot previd 
867539929647259648	reform previd ira melhor pais pi dia hoj deficit desmarcar jornaldacult 
867539733739696129	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867539702483755008	vam acredit reform dinh previdenc va previdenc jornaldacult 
867539538327085056	reform previd nenhum direit menos foratem timbet betaajudabet betaseguebet 
867539516076298241	ricard saud jb explic e verd reform previd tem cont assist ai 
867539469209141249	bom reform previd fim dru 
867539243417169920	event said michel tem prox presid apoi atual bas polit 
867539000600481792	ricard saud jb explic e verd reform previd tem cont assist ai 
867538775441907712	pessoal aceit tud a culp reform previd e pov brasil a culp exercit brasil e manifestan 
867538593182613504	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867538418749890560	reform previd nenhum direit menos foratem timbet betaajudabet betaseguebet 
867538325883768833	ricard saud jb explic e verd reform previd tem cont assist ai 
867538048287989761	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867537860227936257	protest contr reform previd acab aposent invalid foratem esplan cut mst 
867537335931502592	vand e fzr conspir vand e pec241 vand e reform trabalh vand e reform previd 
867537193061036032	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867536799438131200	imag manifest democra tent imped sen vidr vot favor reform previd 
867536491861430272	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867536320528359424	ricard saud jb explic e verd reform previd tem cont assist ai 
867535566891610112	cpi previd cheg ai ira ver porqu gent mei pov e favor reform 
867535408388866048	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867535400226746368	ricard saud jb explic e verd reform previd tem cont assist ai 
867535312163098624	calm cpi previd cheg ai ira ver porqu gent mei pov e favor reform 
867535306450505728	ricard saud jb explic e verd reform previd tem cont assist ai 
867534987008114688	assim pm saiu reform previdenc 
867534805575114752	ricard saud jb explic e verd reform previd tem cont assist ai 
867534619914186752	prim reform dev ser polit poli dispost segund tributar 
867534582366777344	imag manifest democra tent imped sen vidr vot favor reform previd 
867533997525667840	agor imagin apen imagin forc arm inclu reform previd est aind fie 
867533985869639680	contacorr idiot glob ach empres ira invest reform previd aprov va ment famil 
867533407475118080	voc quer faz econom cresc lut reform previd eu nao quer aument luc 
867533115727785984	ataqu hoj esplan mostr e urgent aprov fim contribu sindic obrigator re 
867532818271936512	socorr rodrig mai tent pass reform agor demarc reform previd acud 
867532543301742592	imag manifest democra tent imped sen vidr vot favor reform previd 
867532432890875904	sobr temp vid po reform previd 
867532326804258818	e vand vidr reform previd trabalh 
867532200996216833	assim pm saiu reform previdenc 
867531900486856704	ricard saud jb explic e verd reform previd tem cont assist ai 
867531647557804032	reform previd pro sac 
867531638372265984	@senadofeder sen ouv diz cam vot hj reform previd e possivel 
867531433203683330	reform previd pro sac 
867531197177626624	surpreend um acab se del reform previd ia 22 00 manifest contr 
867531027547394049	imag manifest democra tent imped sen vidr vot favor reform previd 
867530895745527808	reform trabalh previd cham modern ch legitim explor cham de 
867530821057556482	favor protest cont reform previd tbm contr govern corrupt fal tem contr volt pt cade p tod 
867530767156617216	ricard saud jb explic e verd reform previd tem cont assist ai 
